hotspot_id,latitude,longitude,h3_cell,timestamp,year,month,day_of_year,day_of_week,hour,minute,is_night,hour_sin,hour_cos,month_sin,month_cos,bright_ti4,bright_ti5,frp,confidence_encoded,scan,track,log_frp,thermal_difference,observation_count_7d,observation_count_30d,observation_count_90d,active_days_7d,active_days_30d,active_days_90d,mean_frp_7d,mean_frp_30d,mean_frp_90d,median_frp_30d,std_frp_30d,max_frp_30d,max_frp_90d,days_since_first_seen,days_since_previous_detection,has_history_7d,has_history_30d,has_history_90d,frp_deviation,frp_ratio_to_baseline,frp_z_score,industrial_context_score,mining_context_score,industrial_polygon_overlap,mining_polygon_overlap,forest_polygon_overlap,agriculture_polygon_overlap,distance_to_seed_facility_m,nearest_facility_type_encoded,type,daynight,target_class,label_source,label_confidence
EVENT_00842166,15.18934,76.65488,8760a1b8bffffff,2023-03-29 20:37:00,2023,3,88,2,20,37,1,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,308.63,297.84,3.29,1,0.42,0.38,1.4562867329399256,10.79000000000002,1.0,25.0,91.0,1.0,17.0,55.0,2.86,2.09,2.0694505494505493,2.165,0.7708903942844275,3.61,4.66,452.01875,0.0,1,1,1,1.2000000000000002,1.5741626794258374,1.5566415263403173,0.35,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_00003699,22.79603,86.19297,873cabc1effffff,2022-01-05 20:33:00,2022,1,5,2,20,33,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,297.23,286.28,1.35,1,0.36,0.58,0.8544153281560676,10.950000000000045,16.0,16.0,16.0,4.0,4.0,4.0,2.4375,2.4375,2.4375,1.4449999999999998,1.8132653556498564,8.14,8.14,4.017361111111111,0.0,1,1,1,-1.0875,0.5538461538461539,-0.5997467478278989,0.25,0.0,True,False,False,False,,1,2,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_01723378,16.77962,76.57692,8760a3299ffffff,2024-11-26 07:38:00,2024,11,331,1,7,38,0,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,338.37,300.21,3.65,1,0.53,0.5,1.536867219599265,38.160000000000025,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,996.9861111111111,284.9506944444444,0,0,0,,,,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_00625588,24.13584,82.56624,873ca54a3ffffff,2023-01-16 19:43:00,2023,1,16,0,19,43,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,313.74,283.73,1.91,1,0.47,0.47,1.0681530811834012,30.00999999999999,4.0,8.0,18.0,4.0,8.0,17.0,0.9125,0.775,0.8927777777777778,0.6950000000000001,0.2644333564435469,1.35,1.41,379.9826388888889,0.9868055555555556,1,1,1,1.1349999999999998,2.464516129032258,4.292196776023253,0.15,0.6,False,True,False,False,,0,2,N,non_industrial_thermal_activity,FIRMS_type2+OSM_mining_context,0.8
EVENT_00002994,15.65978,73.98618,8760a9093ffffff,2022-01-04 20:54:00,2022,1,4,1,20,54,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,317.39,290.28,1.93,1,0.51,0.41,1.0750024230289759,27.110000000000014,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,0,0,0,,,,0.0,0.0,False,False,False,False,,1,2,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_00611460,21.99365,85.32708,873caa4d5ffffff,2023-01-06 19:31:00,2023,1,6,4,19,31,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,296.01,279.81,0.88,1,0.47,0.47,0.6312717768418579,16.19999999999999,3.0,17.0,59.0,2.0,14.0,53.0,0.8966666666666668,0.7364705882352941,0.8245762711864407,0.77,0.2008494073405886,1.28,1.76,368.9875,0.9868055555555556,1,1,1,0.1435294117647059,1.194888178913738,0.714612075112162,0.0,0.0,False,False,False,False,,1,3,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_01746344,23.5628,87.23463,873ca960bffffff,2024-12-12 20:06:00,2024,12,347,3,20,6,1,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,298.47,284.15,1.12,1,0.51,0.41,0.7514160886839212,14.32000000000005,6.0,19.0,40.0,5.0,16.0,31.0,2.0933333333333333,1.993684210526316,1.90875,1.33,1.3801838570365819,5.32,5.32,1075.0118055555556,0.9868055555555556,1,1,1,-0.8736842105263158,0.5617740232312566,-0.6330201632717393,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_01701578,13.55594,77.01379,87601630dffffff,2024-11-15 20:16:00,2024,11,320,4,20,16,1,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,301.3,288.97,0.25,1,0.41,0.37,0.22314355131420976,12.329999999999984,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1008.96875,213.52569444444444,0,0,0,,,,0.0,0.0,False,False,False,False,,1,2,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_01717193,19.10208,82.16607,873c942c8ffffff,2024-11-22 19:43:00,2024,11,327,4,19,43,1,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,300.44,289.03,1.4,1,0.43,0.46,0.8754687373538999,11.410000000000025,14.0,35.0,75.0,5.0,16.0,38.0,1.922857142857143,1.8639999999999999,1.6224,1.98,0.9585113457857452,5.1,5.9,959.98125,0.0,1,1,1,-0.46399999999999997,0.7510729613733905,-0.48408399341338343,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_00125488,18.23328,81.04286,873c96893ffffff,2022-03-17 20:04:00,2022,3,76,3,20,4,1,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,308.92,296.6,1.82,1,0.41,0.37,1.0367368849500223,12.319999999999993,2.0,2.0,2.0,1.0,1.0,1.0,2.81,2.81,2.81,2.81,1.0499999999999996,3.86,3.86,1.5083333333333333,0.0,1,1,1,-0.99,0.6476868327402135,-0.9428571428571432,0.0,0.0,False,False,False,False,,1,0,N,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_00418211,32.55397,75.51185,873d304ccffffff,2022-05-18 20:38:00,2022,5,138,2,20,38,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,320.87,296.96,2.89,1,0.4,0.37,1.358409157630355,23.910000000000025,1.0,1.0,1.0,1.0,1.0,1.0,1.21,1.21,1.21,1.21,0.0,1.21,1.21,1.9736111111111112,0.0,1,1,1,1.6800000000000002,2.388429752066116,,0.0,0.0,False,False,False,False,,1,0,N,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_00557312,23.25827,70.25069,8742c54e6ffffff,2022-11-25 20:59:00,2022,11,329,4,20,59,1,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,302.46,289.86,1.0,1,0.38,0.36,0.6931471805599453,12.599999999999966,0.0,3.0,7.0,0.0,2.0,6.0,,0.8033333333333332,0.9057142857142859,0.75,0.24087802353519597,1.14,1.66,327.96527777777777,16.986805555555556,0,1,1,0.19666666666666677,1.244813278008299,0.8164574907263417,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_00165613,25.10929,86.39989,873cada66ffffff,2022-03-24 07:04:00,2022,3,83,3,7,4,0,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,338.97,310.2,12.89,0,0.54,0.42,2.6311691567662523,28.77000000000004,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,0,0,0,,,,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_00041839,23.717,86.44867,873ca9c9affffff,2022-02-19 07:21:00,2022,2,50,5,7,21,0,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,339.11,312.2,5.32,0,0.39,0.36,1.843719208158766,26.910000000000025,19.0,64.0,99.0,7.0,23.0,35.0,2.572631578947368,2.1125,2.011616161616162,1.82,1.207298119769927,6.7,6.7,48.46805555555556,0.4673611111111111,1,1,1,3.2075000000000005,2.5183431952662727,2.6567588795808352,0.0,0.0,False,False,False,False,,1,2,D,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_01305654,23.55622,87.2435,873ca9656ffffff,2024-03-12 19:50:00,2024,3,72,1,19,50,1,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,306.74,292.76,1.3,1,0.38,0.36,0.832909122935104,13.980000000000018,25.0,77.0,256.0,7.0,23.0,76.0,2.7003999999999997,2.8694805194805193,2.8678125,2.375,2.1030644901239977,13.86,16.55,801.5069444444445,0.0,1,1,1,-1.5694805194805193,0.45304367503960175,-0.7462826398576022,0.0,0.0,False,False,False,False,,1,3,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_01443168,23.52395,91.78033,873cc0c25ffffff,2024-04-13 06:57:00,2024,4,104,5,6,57,0,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,331.88,301.35,1.27,0,0.4,0.37,0.8197798314933114,30.529999999999973,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,366.99583333333334,0.0,0,0,0,,,,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_01075405,21.18242,81.38915,873cb0371ffffff,2023-10-08 20:16:00,2023,10,281,6,20,16,1,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,328.01,296.71,3.02,1,0.39,0.36,1.3912819026309295,31.30000000000001,4.0,13.0,23.0,2.0,6.0,13.0,1.38,1.2584615384615385,1.4656521739130435,1.475,0.4858117101835638,2.32,4.28,645.5256944444444,0.0,1,1,1,1.7615384615384615,2.3997555012224936,3.625969536372157,0.0,0.0,False,False,False,False,,1,3,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_00014887,15.66023,73.98923,8760a9093ffffff,2022-01-24 21:19:00,2022,1,24,0,21,19,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,300.36,287.17,0.62,1,0.43,0.62,0.4824261492442927,13.189999999999998,5.0,21.0,21.0,5.0,17.0,17.0,1.018,1.149047619047619,1.149047619047619,0.95,0.4693349373813033,2.21,2.21,20.01736111111111,3.0305555555555554,1,1,1,-0.5290476190476191,0.5395772896808951,-1.1272282903111541,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_00480092,30.14726,75.74678,873d16c35ffffff,2022-10-29 08:39:00,2022,10,302,5,8,39,0,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,345.17,303.45,6.53,1,0.33,0.55,2.018895041811802,41.72000000000003,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,194.04305555555555,172.05138888888888,0,0,0,,,,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_01259010,20.52288,78.81272,876094441ffffff,2024-02-21 08:37:00,2024,2,52,2,8,37,0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,333.19,301.39,3.93,1,0.4,0.6,1.5953389880545987,31.80000000000001,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,654.0256944444444,654.0256944444444,0,0,0,,,,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_00489120,30.25227,76.61509,873d16310ffffff,2022-10-31 08:02:00,2022,10,304,0,8,2,0,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,333.3,302.78,2.08,1,0.39,0.36,1.1249295969854831,30.52000000000004,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,0,0,0,,,,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_00002112,15.18295,76.66494,8760a1b88ffffff,2022-01-03 21:13:00,2022,1,3,0,21,13,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,302.53,289.46,3.03,1,0.52,0.67,1.3937663759585914,13.069999999999993,4.0,4.0,4.0,2.0,2.0,2.0,3.08,3.08,3.08,1.96,2.348212085821892,7.05,7.05,2.04375,0.07013888888888889,1,1,1,-0.050000000000000266,0.9837662337662337,-0.021292795613263308,0.35,0.0,False,False,False,False,,1,2,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_00204321,19.97282,79.42386,8760b26acffffff,2022-03-28 19:57:00,2022,3,87,0,19,57,1,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,322.25,297.34,2.46,1,0.41,0.45,1.2412685890696329,24.910000000000025,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0,0,0,,,,0.0,0.0,False,False,False,False,,1,0,N,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_01716601,25.68752,78.09742,873d800c9ffffff,2024-11-22 07:15:00,2024,11,327,4,7,15,0,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,334.67,299.19,2.09,1,0.35,0.57,1.128171090909654,35.48000000000002,2.0,2.0,2.0,1.0,1.0,1.0,3.175,3.175,3.175,3.175,0.3350000000000007,3.51,3.51,738.9423611111112,0.9868055555555556,1,1,1,-1.085,0.658267716535433,-3.238805970149247,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_00010043,23.55099,87.2476,873ca96e5ffffff,2022-01-17 20:07:00,2022,1,17,0,20,7,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,296.3,285.81,0.64,1,0.51,0.41,0.49469624183610705,10.490000000000009,4.0,18.0,18.0,3.0,10.0,10.0,1.2725,1.7438888888888888,1.7438888888888888,1.45,0.8469300042499176,4.26,4.26,16.0,0.0,1,1,1,-1.1038888888888887,0.36699585855367955,-1.3034003794286948,0.0,0.0,False,False,False,False,,1,3,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_01227348,22.37632,87.2815,873c8d8aeffffff,2024-01-27 20:34:00,2024,1,27,5,20,34,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,300.36,277.72,1.26,1,0.44,0.63,0.8153648132841945,22.639999999999986,13.0,72.0,250.0,5.0,25.0,77.0,1.8946153846153848,2.1172222222222223,2.11244,1.865,1.1179982386964633,5.7,6.18,756.0180555555555,0.07013888888888889,1,1,1,-0.8572222222222223,0.5951193912358961,-0.7667473816610889,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_01707429,22.36278,82.30368,873ca20aeffffff,2024-11-18 20:57:00,2024,11,323,0,20,57,1,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,304.04,288.44,2.16,1,0.54,0.68,1.1505720275988207,15.600000000000023,32.0,135.0,287.0,7.0,28.0,65.0,3.5793749999999998,4.33125925925926,4.4609407665505225,3.3200000000000003,3.2391316691085086,18.12,18.12,737.0381944444445,0.0,1,1,1,-2.1712592592592594,0.4987002325899576,-0.6703213950721693,0.0,0.0,False,False,False,False,,1,0,N,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_00777901,22.26716,84.33483,873c85155ffffff,2023-03-08 20:28:00,2023,3,67,2,20,28,1,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,317.07,291.58,1.94,1,0.46,0.47,1.0784095813505903,25.49000000000001,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,0,0,0,,,,0.0,0.0,False,False,False,False,,1,0,N,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_00968829,23.44363,76.00306,873d90d66ffffff,2023-04-25 20:28:00,2023,4,115,1,20,28,1,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,314.05,283.43,1.85,1,0.41,0.37,1.0473189942805592,30.620000000000005,0.0,1.0,1.0,0.0,1.0,1.0,,5.1,5.1,5.1,0.0,5.1,5.1,373.00416666666666,9.540972222222223,0,1,1,-3.2499999999999996,0.36274509803921573,,0.0,0.0,False,False,False,False,,1,0,N,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_01495767,20.78546,85.2644,873c83b59ffffff,2024-04-23 19:39:00,2024,4,114,1,19,39,1,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,322.54,297.67,2.35,1,0.52,0.42,1.208960345836975,24.870000000000005,24.0,103.0,278.0,6.0,26.0,74.0,3.515833333333333,3.068446601941748,2.5811510791366903,2.615,1.8065166595753843,8.33,8.33,842.9798611111111,0.0,1,1,1,-0.7184466019417477,0.765859832305015,-0.39769719151696953,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_01720941,18.88476,78.50912,8760b3b96ffffff,2024-11-25 07:57:00,2024,11,330,0,7,57,0,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,333.13,303.49,1.72,0,0.38,0.36,1.000631880307906,29.639999999999986,3.0,4.0,4.0,2.0,3.0,3.0,4.3566666666666665,4.5425,4.5425,5.1,0.9177792490571975,5.5,5.5,744.0166666666667,0.0,1,1,1,-2.8225000000000007,0.37864611997798564,-3.075358266053036,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_00434150,21.43866,83.48183,873c84676ffffff,2022-06-02 08:31:00,2022,6,153,3,8,31,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,336.85,300.87,9.68,1,0.66,0.73,2.3683728335320486,35.98000000000002,0.0,0.0,2.0,0.0,0.0,2.0,,,4.2,,,,6.33,84.01805555555555,0.06944444444444445,0,0,1,,,,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_00457103,23.74778,85.50936,873ca889cffffff,2022-09-30 20:08:00,2022,9,273,4,20,8,1,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,306.35,292.42,0.65,1,0.43,0.38,0.5007752879124893,13.930000000000007,0.0,0.0,2.0,0.0,0.0,2.0,,,0.88,,,,0.97,271.0131944444444,73.02152777777778,0,0,1,,,,0.0,0.0,False,False,False,False,,1,2,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_01540672,24.40577,73.80022,8742cda42ffffff,2024-05-01 20:29:00,2024,5,122,2,20,29,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,307.36,296.45,1.75,1,0.5,0.41,1.0116009116784799,10.910000000000025,0.0,0.0,5.0,0.0,0.0,3.0,,,1.362,,,,2.1,773.975,46.52847222222222,0,0,1,,,,0.0,0.0,False,False,False,False,,1,0,N,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_01063475,23.76206,86.40396,873ca9c95ffffff,2023-07-11 19:44:00,2023,7,192,1,19,44,1,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,306.66,288.51,2.45,1,0.43,0.38,1.2383742310432684,18.150000000000034,43.0,94.0,431.0,6.0,17.0,71.0,3.0225581395348837,3.1204255319148935,3.3961484918793503,2.355,2.5669482314955063,11.72,11.72,556.5027777777777,0.0,1,1,1,-0.6704255319148933,0.7851493249693169,-0.261176101523599,0.25,0.6,False,True,False,False,,0,2,N,non_industrial_thermal_activity,FIRMS_type2+OSM_mining_context,0.8
EVENT_01050024,18.66894,81.08778,873c96960ffffff,2023-06-07 07:53:00,2023,6,158,2,7,53,0,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,334.24,304.3,2.75,0,0.39,0.36,1.3217558399823195,29.939999999999998,3.0,3.0,3.0,2.0,2.0,2.0,2.84,2.84,2.84,2.8375,0.5756735185849705,3.55,3.55,408.50069444444443,4.483333333333333,1,1,1,-0.08999999999999986,0.9683098591549296,-0.15633861397901994,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_00458770,23.62966,86.29056,873ca8276ffffff,2022-10-06 19:56:00,2022,10,279,3,19,56,1,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,306.8,291.47,1.63,1,0.38,0.36,0.9669838461896731,15.329999999999984,0.0,1.0,3.0,0.0,1.0,3.0,,0.68,0.7866666666666667,0.68,0.0,0.68,0.9,277.9923611111111,14.026388888888889,0,1,1,0.9499999999999998,2.3970588235294112,,0.0,0.0,False,False,False,False,,1,2,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_01594343,29.90691,76.26618,873d1646effffff,2024-05-15 08:40:00,2024,5,136,2,8,40,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,335.63,310.1,1.8,0,0.37,0.58,1.0296194171811581,25.529999999999973,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,745.9909722222222,206.0090277777778,0,0,0,,,,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_00602584,23.7513,86.41697,873ca9c82ffffff,2022-12-28 18:59:00,2022,12,362,2,18,59,1,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,300.09,287.74,1.64,1,0.67,0.74,0.9707789171582248,12.349999999999966,13.0,57.0,138.0,6.0,24.0,66.0,1.8299999999999998,1.726140350877193,1.8177536231884057,1.63,0.8798679214796954,3.7,3.74,360.9527777777778,0.9868055555555556,1,1,1,-0.08614035087719318,0.9500965545278991,-0.09790145631440779,0.25,0.6,False,True,False,False,,0,2,N,non_industrial_thermal_activity,FIRMS_type2+OSM_mining_context,0.8
EVENT_00454640,11.80903,77.92197,87603202bffffff,2022-09-13 20:31:00,2022,9,256,1,20,31,1,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,306.27,293.15,1.54,1,0.44,0.38,0.9321640810304452,13.120000000000005,2.0,5.0,9.0,1.0,4.0,8.0,0.73,2.496,2.4777777777777774,1.435,2.855357070490484,8.15,8.15,245.00555555555556,4.017361111111111,1,1,1,-0.956,0.6169871794871795,-0.3348092642703287,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_01326208,24.19039,93.18318,873cc1919ffffff,2024-03-18 07:09:00,2024,3,78,0,7,9,0,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,340.9,287.56,32.72,1,0.45,0.39,3.518091133133655,53.339999999999975,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,0,0,0,,,,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_01211271,21.01604,86.52318,873c8ea58ffffff,2024-01-12 07:46:00,2024,1,12,4,7,46,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,336.85,303.09,2.63,1,0.39,0.44,1.2892326482767593,33.76000000000005,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,0,0,0,,,,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_01649231,23.60985,87.14613,873ca962effffff,2024-08-29 19:36:00,2024,8,242,3,19,36,1,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,305.26,286.98,1.57,1,0.47,0.4,0.9439058989071284,18.279999999999973,0.0,0.0,5.0,0.0,0.0,4.0,,,2.912,,,,5.69,970.9784722222222,45.95625,0,0,1,,,,0.0,0.0,False,False,False,False,,1,2,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_01467320,21.29961,81.60735,873cb1cacffffff,2024-04-17 19:52:00,2024,4,108,2,19,52,1,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,307.05,296.19,2.04,1,0.57,0.43,1.1118575154181303,10.860000000000014,2.0,13.0,45.0,2.0,11.0,36.0,1.145,1.419230769230769,1.0615555555555556,1.51,0.5147884037075005,2.33,3.39,836.0020833333333,0.9875,1,1,1,0.620769230769231,1.43739837398374,1.2058725998846473,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_01408368,24.59197,86.03998,873cad01effffff,2024-04-05 20:15:00,2024,4,96,4,20,15,1,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,302.36,285.08,1.22,1,0.52,0.42,0.7975071958841881,17.28000000000003,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,0,0,0,,,,0.0,0.0,False,False,False,False,,1,0,N,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_00326012,23.82531,85.4994,873ca88a3ffffff,2022-04-22 20:28:00,2022,4,112,4,20,28,1,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,315.08,297.24,3.73,1,0.51,0.49,1.5539252025038417,17.839999999999975,6.0,37.0,145.0,3.0,23.0,74.0,2.7766666666666673,1.8921621621621618,1.6086206896551725,1.72,1.025417871670507,6.79,6.79,111.01458333333333,0.0,1,1,1,1.8378378378378382,1.971289815740609,1.7922818478322589,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
